 4.67735141e+08  2.89216160e+00  4.67735141e+08  2.89216122e+00  4.67735141e+08  1.79976902e+02  4.67735141e+08 -2.56790967e-02  4.67735141e+08 -8.40337808e+01  4.67735141e+08  8.91276132e+00  4.67735141e+08 -6.86145087e+01 
 4.78630092e+08  2.89254627e+00  4.78630092e+08  2.89254582e+00  4.78630092e+08  1.79939884e+02  4.78630092e+08 -6.27577200e-02  4.78630092e+08 -8.38333087e+01  4.78630092e+08  8.91314595e+00  4.78630092e+08 -6.84141238e+01 
 4.89778819e+08  2.89291238e+00  4.89778819e+08  2.89291184e+00  4.89778819e+08  1.79902816e+02  4.89778819e+08 -9.98867069e-02  4.89778819e+08 -8.36328593e+01  4.89778819e+08  8.91351202e+00  4.89778819e+08 -6.82137574e+01 
 5.01187234e+08  2.89326068e+00  5.01187234e+08  2.89326005e+00  5.01187234e+08  1.79865681e+02  5.01187234e+08 -1.37084604e-01  5.01187234e+08 -8.34324315e+01  5.01187234e+08  8.91386028e+00  5.01187234e+08 -6.80134087e+01 
 5.12861384e+08  2.89359188e+00  5.12861384e+08  2.89359116e+00  5.12861384e+08  1.79828460e+02  5.12861384e+08 -1.74370070e-01  5.12861384e+08 -8.32320246e+01  5.12861384e+08  8.91419143e+00  5.12861384e+08 -6.78130770e+01 
 5.24807460e+08  2.89390667e+00  5.24807460e+08  2.89390585e+00  5.24807460e+08  1.79791134e+02  5.24807460e+08 -2.11761877e-01  5.24807460e+08 -8.30316376e+01  5.24807460e+08  8.91450617e+00  5.24807460e+08 -6.76127616e+01 
 5.37031796e+08  2.89420570e+00  5.37031796e+08  2.89420477e+00  5.37031796e+08  1.79753685e+02  5.37031796e+08 -2.49278921e-01  5.37031796e+08 -8.28312697e+01  5.37031796e+08  8.91480515e+00  5.37031796e+08 -6.74124619e+01 
 5.49540874e+08  2.89448958e+00  5.49540874e+08  2.89448854e+00  5.49540874e+08  1.79716093e+02  5.49540874e+08 -2.86940221e-01  5.49540874e+08 -8.26309203e+01  5.49540874e+08  8.91508897e+00  5.49540874e+08 -6.72121772e+01 
 5.62341325e+08  2.89475890e+00  5.62341325e+08  2.89475775e+00  5.62341325e+08  1.79678339e+02  5.62341325e+08 -3.24764933e-01  5.62341325e+08 -8.24305885e+01  5.62341325e+08  8.91535823e+00  5.62341325e+08 -6.70119069e+01 
 5.75439937e+08  2.89501421e+00  5.75439937e+08  2.89501294e+00  5.75439937e+08  1.79640403e+02  5.75439937e+08 -3.62772349e-01  5.75439937e+08 -8.22302737e+01  5.75439937e+08  8.91561349e+00  5.75439937e+08 -6.68116505e+01 
 5.88843655e+08  2.89525605e+00  5.88843655e+08  2.89525465e+00  5.88843655e+08  1.79602268e+02  5.88843655e+08 -4.00981909e-01  5.88843655e+08 -8.20299752e+01  5.88843655e+08  8.91585526e+00  5.88843655e+08 -6.66114075e+01 
 6.02559586e+08  2.89548491e+00  6.02559586e+08  2.89548339e+00  6.02559586e+08  1.79563912e+02  6.02559586e+08 -4.39413206e-01  6.02559586e+08 -8.18296925e+01  6.02559586e+08  8.91608406e+00  6.02559586e+08 -6.64111773e+01 
 6.16595002e+08  2.89570128e+00  6.16595002e+08  2.89569962e+00  6.16595002e+08  1.79525317e+02  6.16595002e+08 -4.78085991e-01  6.16595002e+08 -8.16294249e+01  6.16595002e+08  8.91630036e+00  6.16595002e+08 -6.62109595e+01 
 6.30957344e+08  2.89590559e+00  6.30957344e+08  2.89590379e+00  6.30957344e+08  1.79486462e+02  6.30957344e+08 -5.17020187e-01  6.30957344e+08 -8.14291718e+01  6.30957344e+08  8.91650460e+00  6.30957344e+08 -6.60107536e+01 
 6.45654229e+08  2.89609828e+00  6.45654229e+08  2.89609632e+00  6.45654229e+08  1.79447328e+02  6.45654229e+08 -5.56235888e-01  6.45654229e+08 -8.12289328e+01  6.45654229e+08  8.91669721e+00  6.45654229e+08 -6.58105593e+01 
 6.60693448e+08  2.89627974e+00  6.60693448e+08  2.89627763e+00  6.60693448e+08  1.79407893e+02  6.60693448e+08 -5.95753376e-01  6.60693448e+08 -8.10287074e+01  6.60693448e+08  8.91687859e+00  6.60693448e+08 -6.56103760e+01 
 6.76082975e+08  2.89645035e+00  6.76082975e+08  2.89644808e+00  6.76082975e+08  1.79368138e+02  6.76082975e+08 -6.35593123e-01  6.76082975e+08 -8.08284950e+01  6.76082975e+08  8.91704912e+00  6.76082975e+08 -6.54102034e+01 
 6.91830971e+08  2.89661047e+00  6.91830971e+08  2.89660802e+00  6.91830971e+08  1.79328043e+02  6.91830971e+08 -6.75775802e-01  6.91830971e+08 -8.06282953e+01  6.91830971e+08  8.91720915e+00  6.91830971e+08 -6.52100412e+01 
 7.07945784e+08  2.89676043e+00  7.07945784e+08  2.89675780e+00  7.07945784e+08  1.79287585e+02  7.07945784e+08 -7.16322297e-01  7.07945784e+08 -8.04281078e+01  7.07945784e+08  8.91735902e+00  7.07945784e+08 -6.50098890e+01 
 7.24435960e+08  2.89690054e+00  7.24435960e+08  2.89689772e+00  7.24435960e+08  1.79246745e+02  7.24435960e+08 -7.57253709e-01  7.24435960e+08 -8.02279321e+01  7.24435960e+08  8.91749904e+00  7.24435960e+08 -6.48097465e+01 
 7.41310241e+08  2.89703109e+00  7.41310241e+08  2.89702808e+00  7.41310241e+08  1.79205500e+02  7.41310241e+08 -7.98591370e-01  7.41310241e+08 -8.00277679e+01  7.41310241e+08  8.91762950e+00  7.41310241e+08 -6.46096134e+01 
 7.58577575e+08  2.89715237e+00  7.58577575e+08  2.89714915e+00  7.58577575e+08  1.79163830e+02  7.58577575e+08 -8.40356846e-01  7.58577575e+08 -7.98276148e+01  7.58577575e+08  8.91775067e+00  7.58577575e+08 -6.44094894e+01 
 7.76247117e+08  2.89726461e+00  7.76247117e+08  2.89726118e+00  7.76247117e+08  1.79121712e+02  7.76247117e+08 -8.82571953e-01  7.76247117e+08 -7.96274725e+01  7.76247117e+08  8.91786280e+00  7.76247117e+08 -6.42093742e+01 
 7.94328235e+08  2.89736806e+00  7.94328235e+08  2.89736440e+00  7.94328235e+08  1.79079125e+02  7.94328235e+08 -9.25258765e-01  7.94328235e+08 -7.94273407e+01  7.94328235e+08  8.91796613e+00  7.94328235e+08 -6.40092677e+01 
