 2.29086765e+08  2.15038284e+00  2.29086765e+08  2.15038242e+00  2.29086765e+08 -1.78740516e+02  2.29086765e+08  1.25343774e+00  2.29086765e+08 -7.73824364e+01  2.29086765e+08  8.17098253e+00  2.29086765e+08 -1.05375653e+02 
 2.34422882e+08  2.15199236e+00  2.34422882e+08  2.15199188e+00  2.34422882e+08 -1.78783219e+02  2.34422882e+08  1.21059415e+00  2.34422882e+08 -7.71807760e+01  2.34422882e+08  8.17259202e+00  2.34422882e+08 -1.05173608e+02 
 2.39883292e+08  2.15353223e+00  2.39883292e+08  2.15353168e+00  2.39883292e+08 -1.78825415e+02  2.39883292e+08  1.16825363e+00  2.39883292e+08 -7.69791876e+01  2.39883292e+08  8.17413186e+00  2.39883292e+08 -1.04971652e+02 
 2.45470892e+08  2.15500531e+00  2.45470892e+08  2.15500470e+00  2.45470892e+08 -1.78867119e+02  2.45470892e+08  1.12640260e+00  2.45470892e+08 -7.67776681e+01  2.45470892e+08  8.17560491e+00  2.45470892e+08 -1.04769782e+02 
 2.51188643e+08  2.15641437e+00  2.51188643e+08  2.15641369e+00  2.51188643e+08 -1.78908343e+02  2.51188643e+08  1.08502722e+00  2.51188643e+08 -7.65762146e+01  2.51188643e+08  8.17701393e+00  2.51188643e+08 -1.04567993e+02 
 2.57039578e+08  2.15776205e+00  2.57039578e+08  2.15776129e+00  2.57039578e+08 -1.78949103e+02  2.57039578e+08  1.04411336e+00  2.57039578e+08 -7.63748246e+01  2.57039578e+08  8.17836157e+00  2.57039578e+08 -1.04366282e+02 
 2.63026799e+08  2.15905089e+00  2.63026799e+08  2.15905006e+00  2.63026799e+08 -1.78989411e+02  2.63026799e+08  1.00364665e+00  2.63026799e+08 -7.61734953e+01  2.63026799e+08  8.17965037e+00  2.63026799e+08 -1.04164646e+02 
 2.69153480e+08  2.16028336e+00  2.69153480e+08  2.16028244e+00  2.69153480e+08 -1.79029284e+02  2.69153480e+08  9.63612507e-01  2.69153480e+08 -7.59722243e+01  2.69153480e+08  8.18088279e+00  2.69153480e+08 -1.03963082e+02 
 2.75422870e+08  2.16146179e+00  2.75422870e+08  2.16146079e+00  2.75422870e+08 -1.79068734e+02  2.75422870e+08  9.23996124e-01  2.75422870e+08 -7.57710090e+01  2.75422870e+08  8.18206119e+00  2.75422870e+08 -1.03761587e+02 
 2.81838293e+08  2.16258847e+00  2.81838293e+08  2.16258738e+00  2.81838293e+08 -1.79107779e+02  2.81838293e+08  8.84782526e-01  2.81838293e+08 -7.55698472e+01  2.81838293e+08  8.18318782e+00  2.81838293e+08 -1.03560158e+02 
 2.88403150e+08  2.16366555e+00  2.88403150e+08  2.16366437e+00  2.88403150e+08 -1.79146431e+02  2.88403150e+08  8.45956565e-01  2.88403150e+08 -7.53687366e+01  2.88403150e+08  8.18426486e+00  2.88403150e+08 -1.03358792e+02 
 2.95120923e+08  2.16469513e+00  2.95120923e+08  2.16469385e+00  2.95120923e+08 -1.79184708e+02  2.95120923e+08  8.07502941e-01  2.95120923e+08 -7.51676750e+01  2.95120923e+08  8.18529438e+00  2.95120923e+08 -1.03157487e+02 
