f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
2.691534799999999894e+00,5.531999999996983775e-05,1.571632000002409768e-02,-7.725388780999999483e+01,-7.129161689999999396e+01
2.754228700000000085e+00,5.796999999985175123e-05,1.608194000002072244e-02,-7.705396616999999537e+01,-7.109191869999999369e+01
2.818382929999999842e+00,6.072999999995332132e-05,1.645604000000844280e-02,-7.685404819000000032e+01,-7.089223560000000646e+01
2.884031499999999859e+00,6.362000000015299861e-05,1.683841000001962129e-02,-7.665413407000001200e+01,-7.069256830000000491e+01
2.951209229999999906e+00,6.664999999994591917e-05,1.723096000000623462e-02,-7.645422389999998813e+01,-7.049291739999999606e+01
3.019951719999999895e+00,6.982000000022026143e-05,1.763169000000175402e-02,-7.625431790999999748e+01,-7.029328359999999520e+01
3.090295429999999843e+00,7.314000000002707225e-05,1.804176999999640429e-02,-7.605441620999999941e+01,-7.009366780000000574e+01
3.162277659999999990e+00,7.662000000019375534e-05,1.846154000000410633e-02,-7.585451903999999956e+01,-6.989407060000000627e+01
3.235936569999999790e+00,8.026000000027622150e-05,1.889054000000101041e-02,-7.565462662999999566e+01,-6.969449290000000019e+01
3.311311209999999949e+00,8.406999999976960680e-05,1.933052999999063104e-02,-7.545473893999999859e+01,-6.949493549999999686e+01
3.388441559999999964e+00,8.806999999988462946e-05,1.977952999999388339e-02,-7.525485649000000876e+01,-6.929539929999999970e+01
3.467368500000000076e+00,9.224999999979388576e-05,2.023983999998790750e-02,-7.505497924000000864e+01,-6.909588519999999789e+01
3.548133889999999901e+00,9.661999999988069021e-05,2.071007999998641935e-02,-7.485510752000000423e+01,-6.889639429999999720e+01
3.630780549999999884e+00,1.012000000000234934e-04,2.119220000000154869e-02,-7.465524157999999488e+01,-6.869692740000000697e+01
3.715352289999999780e+00,1.059900000002222953e-04,2.168451000000004569e-02,-7.445538154000000475e+01,-6.849748580000000686e+01
3.801893960000000128e+00,1.110099999999114573e-04,2.218875999997749204e-02,-7.425552783999999917e+01,-6.829807040000000029e+01
3.890451450000000033e+00,1.162599999999791578e-04,2.270508000000859283e-02,-7.405568046999999865e+01,-6.809868249999999534e+01
3.981071710000000152e+00,1.217600000003038474e-04,2.323309999999878528e-02,-7.385583984000000157e+01,-6.789932330000000604e+01
4.073802780000000290e+00,1.275300000003198875e-04,2.377292999997848710e-02,-7.365600632999999675e+01,-6.769999400000000378e+01
4.168693829999999600e+00,1.335599999996439635e-04,2.432521000000065214e-02,-7.345618002000000502e+01,-6.750069589999999664e+01
4.265795190000000403e+00,1.398700000003749722e-04,2.489112999998610576e-02,-7.325636122000000228e+01,-6.730143040000000099e+01
4.365158319999999925e+00,1.464799999997268287e-04,2.546947999999815693e-02,-7.305655038000000445e+01,-6.710219899999999882e+01
4.466835920000000293e+00,1.533900000003640685e-04,2.606068000000050233e-02,-7.285674765999999636e+01,-6.690300320000000056e+01
4.570881899999999831e+00,1.606500000002064610e-04,2.666581000002565816e-02,-7.265695335000000910e+01,-6.670384439999999415e+01
4.677351409999999987e+00,1.682200000003852836e-04,2.728564000000233136e-02,-7.245716794999999877e+01,-6.650472449999999469e+01
4.786300920000000403e+00,1.761699999995869348e-04,2.791967999999656058e-02,-7.225739176000000441e+01,-6.630564490000000433e+01
4.897788189999999986e+00,1.844799999997093209e-04,2.856821999998260253e-02,-7.205762501000000952e+01,-6.610660769999999786e+01
