f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
3.548133889999999790e-01,8.345435760000000869e+00,2.366321909999999917e+00,-2.898543529999999890e+01,-3.023362360000000137e+01,-3.803345159999999936e+01
3.630780550000000106e-01,8.346135439999999406e+00,2.367030730000000194e+00,-2.898284070000000057e+01,-3.023256939999999915e+01,-3.802713289999999802e+01
3.715352290000000224e-01,8.346803570000000505e+00,2.367707869999999826e+00,-2.898015649999999965e+01,-3.023148439999999937e+01,-3.802049459999999925e+01
3.801893960000000128e-01,8.347441489999999575e+00,2.368354679999999934e+00,-2.897737740000000173e+01,-3.023036619999999886e+01,-3.801352390000000270e+01
3.890451449999999811e-01,8.348050499999999374e+00,2.368972470000000108e+00,-2.897449749999999824e+01,-3.022921249999999915e+01,-3.800620760000000331e+01
3.981071709999999819e-01,8.348631810000000542e+00,2.369562479999999915e+00,-2.897151119999999835e+01,-3.022802099999999825e+01,-3.799853180000000208e+01
4.073802779999999846e-01,8.349186610000000286e+00,2.370125900000000119e+00,-2.896841230000000067e+01,-3.022678910000000130e+01,-3.799048220000000242e+01
4.168693829999999823e-01,8.349716009999999855e+00,2.370663889999999885e+00,-2.896519440000000145e+01,-3.022551430000000039e+01,-3.798204369999999841e+01
4.265795190000000181e-01,8.350221100000000618e+00,2.371177519999999816e+00,-2.896185120000000168e+01,-3.022419389999999950e+01,-3.797320080000000075e+01
4.365158319999999925e-01,8.350702899999999929e+00,2.371667850000000133e+00,-2.895837570000000127e+01,-3.022282530000000023e+01,-3.796393710000000254e+01
4.466835920000000182e-01,8.351162390000000713e+00,2.372135870000000146e+00,-2.895476109999999892e+01,-3.022140549999999948e+01,-3.795423579999999930e+01
4.570881900000000053e-01,8.351600510000000810e+00,2.372582539999999796e+00,-2.895100000000000051e+01,-3.021993159999999889e+01,-3.794407919999999734e+01
4.677351410000000209e-01,8.352018149999999252e+00,2.373008780000000151e+00,-2.894708479999999895e+01,-3.021840050000000133e+01,-3.793344909999999715e+01
4.786300920000000070e-01,8.352416180000000523e+00,2.373415449999999982e+00,-2.894300780000000017e+01,-3.021680920000000015e+01,-3.792232659999999811e+01
4.897788189999999764e-01,8.352795399999999759e+00,2.373803399999999897e+00,-2.893876069999999956e+01,-3.021515420000000063e+01,-3.791069180000000216e+01
5.011872339999999815e-01,8.353156600000000154e+00,2.374173410000000040e+00,-2.893433500000000080e+01,-3.021343219999999974e+01,-3.789852439999999945e+01
5.128613840000000312e-01,8.353500509999999935e+00,2.374526250000000172e+00,-2.892972200000000171e+01,-3.021163960000000159e+01,-3.788580329999999918e+01
