f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
3.890451450000000033e+00,1.194600000000711759e-04,2.236170000000470282e-02,-7.418758248999999694e+01,-9.518950460000000646e+01
3.981071710000000152e+00,1.251300000002508739e-04,2.288113999998131476e-02,-7.398773769999999672e+01,-9.498969479999999521e+01
4.073802780000000290e+00,1.310499999997993825e-04,2.341334999999844513e-02,-7.378789978999999732e+01,-9.478989420000000621e+01
4.168693829999999600e+00,1.372599999998058706e-04,2.395737999998459600e-02,-7.358806891999999777e+01,-9.459010290000000509e+01
4.265795190000000403e+00,1.437700000002095635e-04,2.451383999999734442e-02,-7.338824538999999447e+01,-9.439032149999999888e+01
4.365158319999999925e+00,1.505700000001830574e-04,2.508392999999387030e-02,-7.318842961000000003e+01,-9.419055000000000177e+01
4.466835920000000293e+00,1.576899999999881175e-04,2.566651000000774729e-02,-7.298862171000000387e+01,-9.399078900000000658e+01
4.570881899999999831e+00,1.651499999999472834e-04,2.626306999999883374e-02,-7.278882205000000738e+01,-9.379103859999999315e+01
4.677351409999999987e+00,1.729599999999997806e-04,2.687285999999744490e-02,-7.258903100000000563e+01,-9.359129930000000286e+01
4.786300920000000403e+00,1.811400000000240595e-04,2.749681999998188076e-02,-7.238924873000000559e+01,-9.339157129999999540e+01
4.897788189999999986e+00,1.896900000000201203e-04,2.813469999998119420e-02,-7.218947584000000006e+01,-9.319185509999999795e+01
5.011872340000000037e+00,1.986500000001889532e-04,2.878805000000284053e-02,-7.198971249999999600e+01,-9.299215100000000689e+01
5.128613839999999868e+00,2.080300000000256944e-04,2.945629000001304121e-02,-7.178995900999998980e+01,-9.279245939999999848e+01
5.248074599999999812e+00,2.178399999999136583e-04,3.014071999999146101e-02,-7.159021595000000104e+01,-9.259278059999999755e+01
5.370317960000000390e+00,2.281200000000538353e-04,3.083957000001191773e-02,-7.139048348999999405e+01,-9.239311510000000283e+01
5.495408740000000236e+00,2.388799999999413615e-04,3.155506000001651046e-02,-7.119076209000000688e+01,-9.219346319999999650e+01
5.623413249999999586e+00,2.501399999998987767e-04,3.228738999999336556e-02,-7.099105229999999267e+01,-9.199382540000000574e+01
5.754399369999999792e+00,2.619300000001878459e-04,3.303585000000452965e-02,-7.079135431000000267e+01,-9.179420199999999852e+01
5.888436549999999770e+00,2.742600000003037053e-04,3.380279000000996348e-02,-7.059166872999999498e+01,-9.159459339999999372e+01
6.025595860000000137e+00,2.871799999999424813e-04,3.458573000000342290e-02,-7.039199589000000401e+01,-9.139499999999999602e+01
6.165950020000000364e+00,3.007099999998708029e-04,3.538833999999724256e-02,-7.019233621000000767e+01,-9.119542239999999822e+01
6.309573440000000311e+00,3.148600000000278953e-04,3.620755000000031032e-02,-6.999269026000000338e+01,-9.099586080000000265e+01
6.456542289999999795e+00,3.296800000001098851e-04,3.704651999998986867e-02,-6.979305854000000409e+01,-9.079631569999999385e+01
6.606934479999999610e+00,3.451800000000559976e-04,3.790474999999560168e-02,-6.959344149999999729e+01,-9.059678750000000491e+01
6.760829750000000082e+00,3.614200000003897628e-04,3.878309999998919011e-02,-6.939383961999999428e+01,-9.039727670000000614e+01
6.918309709999999946e+00,3.784100000001622277e-04,3.968079999998508356e-02,-6.919425341000000174e+01,-9.019778349999999989e+01
7.079457839999999891e+00,3.961900000000184718e-04,4.059960000000728542e-02,-6.899468360000000189e+01,-8.999830860000000143e+01
7.244359600000000121e+00,4.148100000000987109e-04,4.153859999999554020e-02,-6.879513052000000073e+01,-8.979885219999999890e+01
7.413102409999999587e+00,4.342899999998373062e-04,4.249970000000757864e-02,-6.859559480999999437e+01,-8.959941469999999697e+01
7.585775749999999817e+00,4.546900000002018771e-04,4.348319999999716856e-02,-6.839607718999999975e+01,-8.939999659999999437e+01
7.762471170000000420e+00,4.760300000001826959e-04,4.448790000000713007e-02,-6.819657818999999677e+01,-8.920059820000000173e+01
7.943282349999999603e+00,4.983800000002425179e-04,4.551669999997898231e-02,-6.799709838999999079e+01,-8.900121989999999528e+01
