f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
6.025595860000000359e-01,1.520000000088117531e-06,3.325205999999525375e-03,-9.074577655999999592e+01,-6.641117730000000563e+01
6.165950019999999476e-01,1.660000000125450015e-06,3.402991000001520661e-03,-9.054572525999999755e+01,-6.621095950000000130e+01
6.309573440000000311e-01,1.799999999718693289e-06,3.482186999974601349e-03,-9.034567640000000210e+01,-6.601075360000000103e+01
6.456542290000000239e-01,1.960000000078565563e-06,3.563888000002179979e-03,-9.014563000999999076e+01,-6.581055929999999421e+01
6.606934479999999610e-01,2.110000000055123337e-06,3.646376000006057438e-03,-8.994558598999999788e+01,-6.561037600000000225e+01
6.760829750000000304e-01,2.269999999970906401e-06,3.731122999994340717e-03,-8.974554412000000525e+01,-6.541020340000000033e+01
6.918309710000000168e-01,2.450000000209229256e-06,3.818802000012055942e-03,-8.954550445000000991e+01,-6.521004120000000626e+01
7.079457839999999669e-01,2.630000000003462901e-06,3.907297000012022181e-03,-8.934546682000001283e+01,-6.500988900000000115e+01
7.244359599999999899e-01,2.819999999736921836e-06,3.998709000001099412e-03,-8.914543113999999946e+01,-6.480974650000000281e+01
7.413102409999999809e-01,3.009999999914469981e-06,4.091369999997596096e-03,-8.894539740000000450e+01,-6.460961340000000064e+01
7.585775750000000039e-01,3.219999999970468707e-06,4.186845999981869682e-03,-8.874536547000001008e+01,-6.440948939999999823e+01
7.762471170000000420e-01,3.430000000026467433e-06,4.283952999998064115e-03,-8.854533529999999075e+01,-6.420937419999999918e+01
7.943282350000000491e-01,3.659999999960916739e-06,4.383765000000039436e-03,-8.834530682999999840e+01,-6.400926769999999522e+01
8.128305160000000029e-01,3.890000000339455255e-06,4.486622000001716515e-03,-8.814527997999999798e+01,-6.380916959999999705e+01
8.317637709999999851e-01,4.139999999708265932e-06,4.591140000002269517e-03,-8.794525473999999576e+01,-6.360907970000000233e+01
8.511380379999999857e-01,4.410000000287794819e-06,4.697239999984503811e-03,-8.774523100000000397e+01,-6.340899780000000163e+01
8.709635900000000097e-01,4.670000000039919996e-06,4.807110000001557637e-03,-8.754520880999999122e+01,-6.320892369999999971e+01
8.912509379999999926e-01,4.960000000053810254e-06,4.919290000003684327e-03,-8.734518803000000275e+01,-6.300885739999999657e+01
9.120108390000000176e-01,5.260000000006925802e-06,5.033599999990201468e-03,-8.714516856999999561e+01,-6.280879850000000175e+01
9.332543009999999528e-01,5.569999999899266641e-06,5.151240000003554087e-03,-8.694515057000000979e+01,-6.260874710000000221e+01
9.549925860000000322e-01,5.899999999670058060e-06,5.270709999990685901e-03,-8.674513380999999868e+01,-6.240870300000000270e+01
9.772372209999999892e-01,6.239999999824163979e-06,5.393900000001394801e-03,-8.654511826999998902e+01,-6.220866610000000207e+01
1.000000000000000000e+00,6.599999999856720478e-06,5.519060000011677403e-03,-8.634510413000000995e+01,-6.200863629999999915e+01
1.023292990000000069e+00,6.979999999767727559e-06,5.647820000007186536e-03,-8.614509103999999695e+01,-6.180861360000000104e+01
1.047128550000000047e+00,7.370000000062049139e-06,5.779210000014245452e-03,-8.594507922000001088e+01,-6.160859800000000064e+01
1.071519310000000003e+00,7.779999999790732090e-06,5.913660000004483663e-03,-8.574506859999999620e+01,-6.140858930000000271e+01
1.096478199999999958e+00,8.210000000286044042e-06,6.052030000006425325e-03,-8.554505908999999519e+01,-6.120858770000000249e+01
1.122018449999999889e+00,8.670000000154942654e-06,6.192609999999376669e-03,-8.534505067000000622e+01,-6.100859299999999763e+01
1.148153619999999986e+00,9.139999999963066557e-06,6.337150000007341077e-03,-8.514504331000000548e+01,-6.080860530000000352e+01
1.174897550000000068e+00,9.630000000093730250e-06,6.484860000000480795e-03,-8.494503707999999165e+01,-6.060862459999999885e+01
1.202264430000000051e+00,1.015000000004206981e-05,6.635400000021718370e-03,-8.474503193000001033e+01,-6.040865099999999899e+01
1.230268769999999900e+00,1.070000000025217446e-05,6.789959999991879158e-03,-8.454502775999999642e+01,-6.020868449999999683e+01
1.258925410000000022e+00,1.127000000034072968e-05,6.948209999990240249e-03,-8.434502470999998991e+01,-6.000872509999999949e+01
1.288249549999999966e+00,1.187000000024696078e-05,7.110360000012860837e-03,-8.414502276000000336e+01,-5.980877310000000335e+01
1.318256740000000038e+00,1.249000000003164246e-05,7.276140000016084741e-03,-8.394502169999999808e+01,-5.960882840000000016e+01
1.348962879999999975e+00,1.313999999963400001e-05,7.444839999976693434e-03,-8.374502178000000185e+01,-5.940889119999999934e+01
1.380384260000000030e+00,1.381999999994221184e-05,7.618320000005951442e-03,-8.354502286000000311e+01,-5.920896160000000208e+01
1.412537539999999980e+00,1.454000000000732484e-05,7.796020000000680739e-03,-8.334502496999999721e+01,-5.900903970000000243e+01
1.445439769999999902e+00,1.528999999989011371e-05,7.977979999992612647e-03,-8.314502810999999838e+01,-5.880912579999999679e+01
1.479108389999999940e+00,1.607999999997389295e-05,8.162859999998772764e-03,-8.294503228000000661e+01,-5.860922000000000054e+01
1.513561249999999969e+00,1.689999999987534807e-05,8.352959999996301121e-03,-8.274503745999999182e+01,-5.840932250000000181e+01
1.548816619999999977e+00,1.775999999997779355e-05,8.548210000014933030e-03,-8.254504370999998741e+01,-5.820943350000000294e+01
1.584893190000000063e+00,1.866999999977636548e-05,8.747239999991052173e-03,-8.234505106000000296e+01,-5.800955330000000032e+01
1.621810100000000032e+00,1.960999999983670250e-05,8.950340000012602104e-03,-8.214505954000000543e+01,-5.780968210000000340e+01
1.659586910000000026e+00,2.058999999965394068e-05,9.159530000005133843e-03,-8.194506904000000702e+01,-5.760982020000000148e+01
1.698243649999999993e+00,2.162999999999470901e-05,9.372539999986884141e-03,-8.174507965000000809e+01,-5.740996779999999688e+01
1.737800830000000074e+00,2.272000000003160380e-05,9.590840000015532496e-03,-8.154509140999999772e+01,-5.721012530000000140e+01
1.778279409999999894e+00,2.383999999988617446e-05,9.813660000020263396e-03,-8.134510437000000138e+01,-5.701029290000000316e+01
1.819700859999999976e+00,2.503000000020350058e-05,1.004204000000186170e-02,-8.114511844000000451e+01,-5.681047120000000206e+01
1.862087140000000085e+00,2.628000000015617843e-05,1.027579000000855558e-02,-8.094513379999999358e+01,-5.661066029999999927e+01
